Person ID,Age,Gender,Undergraduate Major,Undergraduate GPA,Years of Work Experience,Current Job Title,Annual Salary (Before MBA),Has Management Experience,GRE/GMAT Score,Undergrad University Ranking,MBA Funding Source,Desired Post-MBA Role,Expected Post-MBA Salary,Location Preference (Post-MBA),Reason for MBA,Online vs. On-Campus MBA,Decided to Pursue MBA?,Salary Difference,Percent of Life Worked
8670,34,Female,Business,3.71,7,Analyst,30551,No,554,469,Scholarship,Consultant,72534,International,Career Growth,Online,No,41983,0.205882353
8671,24,Female,Science,2.36,1,Engineer,75137,No,263,290,Employer,Marketing Director,99614,International,Career Growth,On-Campus,Yes,24477,0.041666667
8672,28,Female,Engineering,2.73,4,Analyst,53713,No,295,322,Loan,Consultant,73629,Domestic,Entrepreneurship,On-Campus,Yes,19916,0.142857143
8673,33,Female,Business,3.24,5,Entrepreneur,54688,Yes,363,117,Loan,Startup Founder,91800,International,Career Growth,On-Campus,Yes,37112,0.151515152
8674,26,Female,Science,3.21,1,Entrepreneur,105275,Yes,396,309,Scholarship,Finance Manager,158101,Domestic,Entrepreneurship,Online,Yes,52826,0.038461538
8675,34,Female,Arts,2.16,8,Engineer,64813,No,491,137,Loan,Marketing Director,151404,Domestic,Networking,Online,Yes,86591,0.235294118
8676,21,Female,Business,3.69,5,Analyst,36615,No,778,159,Employer,Startup Founder,159626,Domestic,Skill Enhancement,On-Campus,No,123011,0.238095238
8677,21,Female,Business,3.2,7,Manager,117406,No,459,312,Employer,Marketing Director,123561,International,Networking,Online,No,6155,0.333333333
8678,29,Female,Economics,3.74,3,Consultant,95751,Yes,481,352,Employer,Marketing Director,169913,Domestic,Career Growth,Online,Yes,74162,0.103448276
8679,30,Male,Arts,3.74,2,Entrepreneur,93024,No,619,376,Scholarship,Finance Manager,110994,Domestic,Skill Enhancement,On-Campus,No,17970,0.066666667
8680,26,Male,Engineering,3.09,3,Entrepreneur,87613,No,706,74,Scholarship,Marketing Director,153183,Domestic,Entrepreneurship,On-Campus,Yes,65570,0.115384615
8681,30,Female,Science,3.82,0,Entrepreneur,62637,No,442,420,Scholarship,Startup Founder,103971,Domestic,Career Growth,On-Campus,No,41334,0
8682,28,Female,Arts,3.7,0,Entrepreneur,104552,No,319,409,Scholarship,Startup Founder,155214,Domestic,Networking,Online,Yes,50662,0
8683,33,Male,Engineering,3.92,7,Engineer,46220,No,543,385,Self-funded,Executive,159941,Domestic,Networking,On-Campus,Yes,113721,0.212121212
8684,27,Male,Business,3.7,0,Engineer,75627,Yes,394,214,Scholarship,Finance Manager,181846,Domestic,Skill Enhancement,On-Campus,No,106219,0
8685,32,Female,Science,3.64,4,Analyst,77440,Yes,374,389,Scholarship,Marketing Director,148781,International,Networking,On-Campus,No,71341,0.125
8686,26,Female,Science,2.94,9,Manager,102437,Yes,625,51,Loan,Consultant,70560,Domestic,Skill Enhancement,On-Campus,Yes,-31877,0.346153846
8687,24,Female,Arts,2.42,8,Analyst,96773,No,395,161,Scholarship,Consultant,89079,Domestic,Career Growth,Online,Yes,-7694,0.333333333
8688,27,Female,Economics,3.82,2,Manager,40833,No,487,437,Self-funded,Finance Manager,181032,International,Entrepreneurship,On-Campus,Yes,140199,0.074074074
8689,29,Male,Engineering,3.45,9,Engineer,69770,No,384,337,Loan,Marketing Director,170450,Domestic,Career Growth,Online,No,100680,0.310344828
8690,34,Male,Arts,2.56,1,Entrepreneur,101743,No,668,470,Self-funded,Finance Manager,138877,Domestic,Career Growth,On-Campus,No,37134,0.029411765
8691,31,Male,Economics,2.68,4,Analyst,79921,Yes,421,467,Loan,Finance Manager,71563,Domestic,Career Growth,On-Campus,No,-8358,0.129032258
8692,30,Female,Economics,3.37,1,Manager,69541,Yes,544,189,Self-funded,Executive,68640,International,Career Growth,On-Campus,Yes,-901,0.033333333
8693,30,Male,Economics,2.96,9,Consultant,36975,Yes,772,419,Loan,Executive,184904,Domestic,Skill Enhancement,Online,Yes,147929,0.3
8694,34,Female,Science,2.16,0,Manager,105240,Yes,374,419,Loan,Consultant,177618,International,Entrepreneurship,Online,Yes,72378,0
8695,27,Female,Engineering,2.28,8,Analyst,104055,Yes,515,236,Scholarship,Consultant,154976,International,Entrepreneurship,Online,Yes,50921,0.296296296
8696,21,Female,Engineering,3.49,9,Engineer,77956,No,377,83,Employer,Startup Founder,189310,International,Networking,Online,No,111354,0.428571429
8697,30,Female,Arts,2.66,8,Entrepreneur,36679,No,603,283,Self-funded,Startup Founder,144259,Domestic,Skill Enhancement,Online,No,107580,0.266666667
8698,29,Male,Business,3.02,0,Consultant,64177,No,325,139,Scholarship,Executive,163682,Domestic,Networking,Online,No,99505,0
8699,33,Female,Arts,3.53,3,Analyst,52491,No,642,234,Loan,Startup Founder,144630,Domestic,Career Growth,On-Campus,Yes,92139,0.090909091
8700,24,Male,Engineering,3.5,4,Engineer,95953,Yes,607,28,Scholarship,Finance Manager,89494,Domestic,Career Growth,On-Campus,Yes,-6459,0.166666667
8701,23,Male,Science,2.33,1,Manager,118375,No,257,138,Scholarship,Startup Founder,150375,Domestic,Networking,Online,Yes,32000,0.043478261
8702,24,Male,Arts,2.2,8,Engineer,39675,No,270,291,Self-funded,Startup Founder,75244,Domestic,Networking,On-Campus,No,35569,0.333333333
8703,24,Male,Business,3.18,8,Engineer,46753,No,457,274,Scholarship,Finance Manager,184043,International,Skill Enhancement,Online,Yes,137290,0.333333333
8704,33,Female,Arts,3.48,8,Entrepreneur,113972,Yes,346,133,Self-funded,Executive,117995,International,Entrepreneurship,On-Campus,No,4023,0.242424242
8705,30,Female,Economics,2.3,7,Analyst,79260,No,511,390,Employer,Consultant,198317,International,Skill Enhancement,On-Campus,No,119057,0.233333333
8706,31,Male,Business,2.74,5,Engineer,64683,Yes,308,342,Scholarship,Executive,109867,Domestic,Skill Enhancement,Online,No,45184,0.161290323
8707,22,Male,Economics,3.74,0,Manager,112102,No,784,158,Loan,Consultant,71325,International,Skill Enhancement,Online,Yes,-40777,0
8708,34,Female,Science,3.89,9,Manager,43942,No,578,338,Scholarship,Finance Manager,158428,International,Career Growth,Online,Yes,114486,0.264705882
8709,32,Female,Engineering,2.91,4,Entrepreneur,49747,Yes,708,493,Scholarship,Executive,162291,Domestic,Networking,On-Campus,Yes,112544,0.125
8710,34,Male,Arts,2.16,7,Engineer,98423,No,645,321,Loan,Consultant,112770,Domestic,Networking,On-Campus,No,14347,0.205882353
8711,21,Female,Arts,2.52,3,Manager,119949,No,434,196,Scholarship,Marketing Director,77377,Domestic,Networking,Online,Yes,-42572,0.142857143
8712,32,Female,Economics,2.47,7,Manager,84966,No,572,190,Scholarship,Executive,135498,International,Career Growth,On-Campus,Yes,50532,0.21875
8713,30,Female,Economics,2.48,5,Entrepreneur,55684,Yes,623,362,Loan,Startup Founder,145518,Domestic,Career Growth,Online,Yes,89834,0.166666667
8714,32,Male,Engineering,2.99,0,Engineer,39389,Yes,465,176,Scholarship,Consultant,185112,Domestic,Entrepreneurship,On-Campus,No,145723,0
8715,21,Female,Arts,3.17,0,Entrepreneur,38755,No,279,112,Employer,Marketing Director,196382,Domestic,Networking,Online,Yes,157627,0
8716,33,Female,Engineering,2.25,2,Engineer,74769,Yes,504,152,Employer,Consultant,177016,Domestic,Networking,On-Campus,Yes,102247,0.060606061
8717,34,Female,Economics,3.78,0,Manager,30643,No,532,81,Scholarship,Executive,172624,Domestic,Networking,Online,Yes,141981,0
8718,28,Female,Economics,3.24,3,Analyst,50663,No,726,171,Loan,Marketing Director,131829,Domestic,Career Growth,Online,No,81166,0.107142857
8719,34,Other,Business,3.19,2,Manager,81669,Yes,629,375,Loan,Startup Founder,152533,Domestic,Networking,Online,Yes,70864,0.058823529
8720,22,Male,Economics,3.97,6,Analyst,77281,No,791,341,Employer,Marketing Director,96022,International,Networking,On-Campus,Yes,18741,0.272727273
8721,32,Other,Economics,3.26,8,Engineer,87020,Yes,432,200,Loan,Consultant,135867,International,Career Growth,On-Campus,Yes,48847,0.25
8722,30,Female,Engineering,3.86,6,Engineer,89030,No,400,494,Loan,Marketing Director,193333,Domestic,Career Growth,Online,Yes,104303,0.2
8723,25,Female,Business,2.57,4,Consultant,70317,Yes,542,274,Loan,Consultant,62769,Domestic,Entrepreneurship,On-Campus,No,-7548,0.16
8724,32,Male,Business,2.48,0,Engineer,33184,No,469,161,Scholarship,Finance Manager,105736,Domestic,Career Growth,On-Campus,Yes,72552,0
8725,24,Male,Arts,3.03,4,Engineer,75025,Yes,684,94,Self-funded,Consultant,146556,International,Skill Enhancement,Online,No,71531,0.166666667
8726,28,Female,Science,3.02,0,Consultant,54861,No,598,9,Employer,Startup Founder,187467,International,Skill Enhancement,Online,No,132606,0
8727,22,Female,Arts,2.45,5,Analyst,108360,No,741,180,Loan,Consultant,133612,International,Skill Enhancement,Online,Yes,25252,0.227272727
8728,30,Male,Arts,3.4,7,Engineer,38171,No,613,11,Scholarship,Executive,155642,Domestic,Networking,Online,No,117471,0.233333333
8729,29,Female,Arts,2.06,6,Entrepreneur,66815,No,742,452,Loan,Executive,64351,International,Career Growth,Online,No,-2464,0.206896552
8730,27,Male,Business,3.38,0,Engineer,107385,No,542,2,Employer,Startup Founder,83148,International,Networking,On-Campus,Yes,-24237,0
8731,33,Other,Engineering,2.91,7,Engineer,75022,No,760,283,Self-funded,Startup Founder,159268,International,Career Growth,Online,No,84246,0.212121212
8732,27,Female,Economics,3.38,8,Manager,71851,No,792,402,Loan,Finance Manager,60392,International,Career Growth,Online,Yes,-11459,0.296296296
8733,21,Male,Business,2.95,9,Engineer,72568,No,402,357,Employer,Executive,142557,International,Networking,On-Campus,Yes,69989,0.428571429
8734,34,Female,Economics,3.95,1,Engineer,115615,No,706,162,Employer,Executive,192531,Domestic,Entrepreneurship,On-Campus,No,76916,0.029411765
8735,32,Female,Economics,2.67,0,Entrepreneur,76802,No,402,438,Employer,Marketing Director,75567,International,Career Growth,On-Campus,Yes,-1235,0
8736,22,Male,Science,3.97,5,Consultant,112611,Yes,610,11,Loan,Executive,107442,Domestic,Skill Enhancement,Online,No,-5169,0.227272727
8737,24,Female,Arts,2.13,3,Consultant,34612,No,535,247,Employer,Executive,88630,Domestic,Skill Enhancement,On-Campus,No,54018,0.125
8738,24,Male,Science,3.37,6,Consultant,107643,Yes,653,450,Self-funded,Marketing Director,146978,Domestic,Career Growth,Online,No,39335,0.25
8739,31,Female,Arts,2.91,2,Manager,88057,No,528,287,Scholarship,Finance Manager,131081,International,Skill Enhancement,Online,No,43024,0.064516129
8740,34,Male,Business,3.64,2,Engineer,64047,No,376,428,Employer,Startup Founder,177392,Domestic,Career Growth,Online,No,113345,0.058823529
8741,23,Male,Economics,3.58,7,Analyst,42941,No,634,56,Scholarship,Finance Manager,98435,International,Skill Enhancement,On-Campus,No,55494,0.304347826
8742,27,Male,Science,3.6,6,Analyst,96451,Yes,392,345,Scholarship,Startup Founder,93554,International,Entrepreneurship,On-Campus,Yes,-2897,0.222222222
8743,32,Male,Business,2.19,4,Entrepreneur,107331,No,270,234,Employer,Startup Founder,147890,International,Skill Enhancement,Online,Yes,40559,0.125
8744,28,Female,Business,3.64,2,Manager,40155,No,535,147,Loan,Marketing Director,120965,Domestic,Career Growth,On-Campus,Yes,80810,0.071428571
8745,22,Male,Arts,2.43,0,Manager,93478,No,504,288,Scholarship,Startup Founder,124585,Domestic,Networking,On-Campus,Yes,31107,0
8746,24,Male,Economics,2.05,2,Engineer,116115,No,772,420,Loan,Consultant,118952,International,Networking,Online,Yes,2837,0.083333333
8747,34,Female,Arts,2.44,8,Analyst,69923,Yes,363,71,Loan,Consultant,115284,International,Skill Enhancement,On-Campus,No,45361,0.235294118
8748,23,Male,Arts,2.96,0,Manager,80456,Yes,467,142,Employer,Consultant,134811,Domestic,Entrepreneurship,On-Campus,No,54355,0
8749,22,Female,Business,3.48,4,Entrepreneur,44504,Yes,488,379,Self-funded,Consultant,127456,Domestic,Skill Enhancement,On-Campus,No,82952,0.181818182
8750,32,Other,Arts,2.44,3,Analyst,78493,No,794,173,Self-funded,Marketing Director,188148,Domestic,Networking,On-Campus,No,109655,0.09375
8751,33,Female,Engineering,2.23,5,Manager,74414,Yes,731,257,Loan,Marketing Director,157767,Domestic,Networking,On-Campus,No,83353,0.151515152
8752,34,Male,Economics,3.29,1,Engineer,47640,No,314,180,Loan,Consultant,117603,Domestic,Networking,On-Campus,No,69963,0.029411765
8753,26,Male,Arts,3.97,3,Engineer,114737,No,428,289,Loan,Executive,74834,Domestic,Career Growth,Online,No,-39903,0.115384615
8754,33,Other,Arts,3.2,8,Engineer,79179,No,712,162,Self-funded,Startup Founder,76300,Domestic,Networking,Online,No,-2879,0.242424242
8755,24,Male,Science,3.38,4,Engineer,85339,Yes,664,400,Loan,Finance Manager,68525,Domestic,Entrepreneurship,Online,Yes,-16814,0.166666667
8756,26,Male,Economics,3.12,7,Analyst,60292,No,628,351,Scholarship,Consultant,171395,International,Networking,Online,No,111103,0.269230769
8757,22,Male,Economics,3.56,1,Analyst,92250,No,561,121,Scholarship,Consultant,159841,Domestic,Networking,On-Campus,Yes,67591,0.045454545
8758,32,Male,Arts,3.95,8,Manager,101990,No,453,130,Scholarship,Executive,97070,Domestic,Networking,Online,No,-4920,0.25
8759,24,Female,Engineering,3.09,6,Entrepreneur,50359,Yes,704,190,Loan,Marketing Director,157809,International,Networking,On-Campus,Yes,107450,0.25
8760,31,Female,Science,2.83,6,Consultant,64164,No,294,332,Employer,Executive,124344,International,Skill Enhancement,On-Campus,No,60180,0.193548387
8761,26,Other,Engineering,3.72,1,Consultant,107579,No,794,19,Loan,Consultant,166364,International,Skill Enhancement,On-Campus,Yes,58785,0.038461538
8762,34,Female,Arts,3.94,7,Engineer,63835,Yes,355,399,Scholarship,Executive,94118,Domestic,Career Growth,Online,Yes,30283,0.205882353
8763,25,Male,Economics,2.26,8,Manager,103738,Yes,752,464,Self-funded,Startup Founder,160432,International,Skill Enhancement,On-Campus,No,56694,0.32
8764,23,Male,Economics,3.16,9,Consultant,75842,No,543,272,Scholarship,Finance Manager,172280,Domestic,Skill Enhancement,On-Campus,No,96438,0.391304348
8765,28,Other,Engineering,3.58,4,Consultant,44139,Yes,305,412,Self-funded,Executive,89221,Domestic,Career Growth,Online,No,45082,0.142857143
8766,27,Male,Business,3.07,2,Consultant,99319,Yes,700,459,Loan,Consultant,151655,International,Skill Enhancement,On-Campus,Yes,52336,0.074074074
8767,23,Male,Arts,2.82,2,Consultant,55498,No,557,134,Scholarship,Startup Founder,161435,International,Entrepreneurship,Online,No,105937,0.086956522
8768,26,Female,Economics,3.31,5,Consultant,75254,Yes,541,283,Loan,Startup Founder,196469,International,Career Growth,Online,No,121215,0.192307692
8769,24,Female,Business,2.54,0,Manager,117508,Yes,625,209,Loan,Executive,105381,International,Entrepreneurship,Online,Yes,-12127,0
8770,31,Male,Economics,2.7,9,Consultant,88488,No,725,423,Loan,Consultant,163645,Domestic,Entrepreneurship,On-Campus,No,75157,0.290322581
8771,25,Female,Economics,3.98,8,Consultant,38090,No,782,395,Loan,Finance Manager,90651,International,Entrepreneurship,On-Campus,Yes,52561,0.32
8772,31,Other,Business,3.27,5,Manager,37181,No,627,141,Employer,Executive,191551,International,Career Growth,On-Campus,Yes,154370,0.161290323
8773,25,Male,Engineering,3.75,8,Analyst,111887,No,753,496,Self-funded,Marketing Director,92508,International,Skill Enhancement,Online,Yes,-19379,0.32
8774,27,Female,Arts,3.62,2,Analyst,85871,No,549,77,Employer,Startup Founder,103133,International,Skill Enhancement,On-Campus,Yes,17262,0.074074074
8775,31,Male,Business,3.3,9,Analyst,75787,Yes,466,328,Loan,Marketing Director,192592,International,Career Growth,On-Campus,Yes,116805,0.290322581
8776,25,Female,Business,3.68,2,Consultant,85959,No,357,25,Employer,Startup Founder,89183,International,Career Growth,On-Campus,No,3224,0.08
8777,31,Female,Economics,2.57,9,Manager,101413,No,610,169,Self-funded,Executive,100409,International,Entrepreneurship,Online,Yes,-1004,0.290322581
8778,23,Other,Business,3.27,6,Analyst,99555,No,603,124,Scholarship,Startup Founder,115472,International,Skill Enhancement,Online,Yes,15917,0.260869565
8779,30,Male,Arts,3.18,6,Engineer,105870,No,392,165,Loan,Consultant,126229,International,Skill Enhancement,On-Campus,Yes,20359,0.2
8780,25,Male,Engineering,3.24,3,Engineer,103995,Yes,673,270,Loan,Marketing Director,71830,International,Entrepreneurship,On-Campus,Yes,-32165,0.12
8781,27,Male,Engineering,2.34,7,Manager,50672,No,424,405,Employer,Executive,158787,International,Networking,On-Campus,Yes,108115,0.259259259
8782,25,Female,Engineering,2.55,1,Consultant,89835,Yes,453,43,Scholarship,Consultant,133228,Domestic,Networking,On-Campus,Yes,43393,0.04
8783,25,Male,Arts,2.57,0,Analyst,92521,No,749,300,Self-funded,Consultant,84189,Domestic,Networking,Online,Yes,-8332,0
8784,29,Male,Economics,3.2,0,Consultant,83204,No,557,468,Scholarship,Consultant,108112,Domestic,Skill Enhancement,Online,No,24908,0
8785,23,Male,Arts,3.95,1,Analyst,35084,No,425,468,Scholarship,Startup Founder,194629,Domestic,Networking,Online,No,159545,0.043478261
8786,33,Male,Business,3.91,5,Entrepreneur,38489,Yes,350,298,Scholarship,Consultant,66653,Domestic,Career Growth,Online,Yes,28164,0.151515152
8787,26,Male,Science,2.45,7,Entrepreneur,38704,No,467,411,Scholarship,Consultant,188909,Domestic,Entrepreneurship,Online,Yes,150205,0.269230769
8788,21,Female,Science,2.61,2,Consultant,119493,No,601,33,Self-funded,Startup Founder,140551,International,Entrepreneurship,On-Campus,Yes,21058,0.095238095
8789,30,Male,Science,2.07,5,Engineer,80060,No,423,415,Employer,Executive,158686,Domestic,Networking,Online,Yes,78626,0.166666667
8790,25,Male,Engineering,2.8,7,Consultant,32253,No,395,144,Loan,Startup Founder,81618,International,Career Growth,On-Campus,Yes,49365,0.28
8791,28,Female,Arts,3.67,8,Analyst,81177,No,433,135,Employer,Executive,105095,Domestic,Career Growth,On-Campus,Yes,23918,0.285714286
8792,25,Female,Arts,3.83,7,Consultant,109040,No,666,376,Loan,Executive,140144,International,Networking,Online,Yes,31104,0.28
8793,29,Male,Engineering,2.47,6,Consultant,116239,No,394,16,Employer,Consultant,92976,International,Networking,On-Campus,No,-23263,0.206896552
8794,31,Male,Business,2.53,3,Analyst,75503,Yes,325,46,Employer,Finance Manager,102197,Domestic,Networking,On-Campus,Yes,26694,0.096774194
8795,26,Female,Science,2.44,2,Engineer,63587,No,635,4,Self-funded,Marketing Director,82670,International,Career Growth,On-Campus,Yes,19083,0.076923077
8796,28,Male,Science,2.7,6,Entrepreneur,49948,No,403,3,Scholarship,Finance Manager,102360,International,Career Growth,Online,Yes,52412,0.214285714
8797,30,Female,Engineering,3.61,0,Analyst,87454,No,416,350,Self-funded,Consultant,108742,International,Entrepreneurship,Online,Yes,21288,0
8798,28,Male,Science,3.29,6,Consultant,89987,Yes,696,275,Self-funded,Executive,198133,Domestic,Career Growth,On-Campus,No,108146,0.214285714
